"Year","Question","Area","Area_abbr","Demographics_Type","Demographics_Value","Percent","Low_Confidence_Interval","High_Confidence_Interval","Confidence_Interval_Formatted","Data_Label","Percentile_Range"
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Guam","GU","Total","Total","11.1","8.1","14","11.1 (8.1-14)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Hawaii","HI","Total","Total","9.5","8.6","10.4","9.5 (8.6-10.4)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Idaho","ID","Total","Total","13.5","12.5","14.6","13.5 (12.5-14.6)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Illinois","IL","Total","Total","12.5","11.2","13.9","12.5 (11.2-13.9)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Indiana","IN","Total","Total","13.4","12.6","14.3","13.4 (12.6-14.3)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Iowa","IA","Total","Total","10.8","10","11.7","10.8 (10-11.7)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Kansas","KS","Total","Total","11.5","10.7","12.4","11.5 (10.7-12.4)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Kentucky","KY","Total","Total","15.6","14","17.1","15.6 (14-17.1)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Louisiana","LA","Total","Total","14.9","13.7","16.1","14.9 (13.7-16.1)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Maine","ME","Total","Total","12.4","11.5","13.3","12.4 (11.5-13.3)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Maryland","MD","Total","Total","10.2","9.5","11","10.2 (9.5-11)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Massachusetts","MA","Total","Total","10.9","10.1","11.7","10.9 (10.1-11.7)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Michigan","MI","Total","Total","12.5","11.6","13.3","12.5 (11.6-13.3)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Minnesota","MN","Total","Total","10.7","10","11.3","10.7 (10-11.3)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Mississippi","MS","Total","Total","14.0","12.6","15.4","14.0 (12.6-15.4)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Missouri","MO","Total","Total","14.1","13.1","15.2","14.1 (13.1-15.2)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Montana","MT","Total","Total","13.2","12.2","14.2","13.2 (12.2-14.2)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Nebraska","NE","Total","Total","10.3","9.4","11.2","10.3 (9.4-11.2)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Nevada","NV","Total","Total","15.0","13.1","16.9","15.0 (13.1-16.9)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Hampshire","NH","Total","Total","11.9","10.8","12.9","11.9 (10.8-12.9)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Jersey","NJ","Total","Total","11.7","10.6","12.7","11.7 (10.6-12.7)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New Mexico","NM","Total","Total","14.2","12.9","15.6","14.2 (12.9-15.6)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","New York","NY","Total","Total","12.0","11.3","12.7","12.0 (11.3-12.7)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","North Carolina","NC","Total","Total","14.1","12.5","15.7","14.1 (12.5-15.7)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","North Dakota","ND","Total","Total","10.5","9.3","11.6","10.5 (9.3-11.6)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Ohio","OH","Total","Total","13.9","13.1","14.7","13.9 (13.1-14.7)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Oklahoma","OK","Total","Total","14.2","13.1","15.2","14.2 (13.1-15.2)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Oregon","OR","Total","Total","12.4","11.4","13.5","12.4 (11.4-13.5)",,
"2022","Now thinking about your physical health, which includes physical illness and injury, for how many days during the past 30 days was your physical health not good?","Pennsylvania","PA","Total","Total","12.9","11.4","14.5","12.9 (11.4-14.5)",,
